Customer ID,Age,Salary,Total Spent,Payment Method,Days Since Joined,Gender,First Name,Last Name,Email,IBAN,2-Clusters Group,3-Clusters Group,4-Clusters Group,5-Clusters Group,6-Clusters Group,7-Clusters Group,8-Clusters Group,9-Clusters Group
10574,27,37280,375, Credit Card,1523,M,Raymond,Jimenez,raymond8566jimenez3247@gmail.com,GB33GJNS71608898080032,2,3,4,5,6,7,8,9
10555,28,14526,271, Credit Card,1549,F,Jacqueline,Bell,bell_jacqueline9466@yahoo.com,GB55RFHA59494543905593,2,3,4,5,5,6,7,8
10566,28,13279,424, Credit Card,1538,M,Aaron,Knight,aaron_knight9446@yahoo.com,GB57BNMV88640534183723,2,3,4,5,5,6,7,8
10561,22,9891,159, Credit Card,1544,F,Denise,Brown,denisebrown6568@hotmail.com,GB81XVTW26834182307065,2,3,4,5,5,6,7,8
10560,19,8042,168, Credit Card,1544,M,Micheal,Matthews,mmatthews8679@hotmail.com,GB57OOUG15230350297789,2,3,4,5,5,6,7,8
10619,22,9256,220, Other,1467,F,Jessica,Flowers,flowersj@gmail.com,GB61LPXU31330663855307,2,3,4,5,5,6,7,8
10623,27,31850,255, Credit Card,1463,F,Lisa,Vaughan,vaughan_l@hotmail.com,GB52KNAL55164891650853,2,3,4,5,6,7,8,9
11453,30,43441,146, Credit Card,450,F,Joann,Sandoval,sandoval398j6683@gmail.com,GB60FSTO56054707069063,2,3,4,5,6,7,8,9
10628,28,39326,441, Credit Card,1459,F,Anne,Fowler,a5560fowler@yahoo.com,GB93XMAX31762249425952,2,3,4,5,6,7,8,9
10551,27,52305,1122, Credit Card,1556,M,Jerry,Sanchez,sanchezj@gmail.com,GB57SBQJ44754982928221,2,3,4,5,6,7,8,9
10771,25,11856,120, Credit Card,1261,M,Nathan,Marshall,n9816marshall@yahoo.com,GB79LQNP74208961847597,2,3,4,5,5,6,7,8
10725,29,49960,603, Credit Card,1321,F,Barbara,Perez MD,b_perezmd3690@yahoo.com,GB90MCTE33156009419107,2,3,4,5,6,7,8,9
10772,25,12667,272, Credit Card,1258,F,Monica,Orozco,orozco3965monica@gmail.com,GB05DEHI10853094329390,2,3,4,5,5,6,7,8
10530,21,12419,121, Credit Card,1588,M,Larry,Rogers,rogers_larry@hotmail.com,GB95GREF69706393692612,2,3,4,5,5,6,7,8
10536,30,49108,608, Credit Card,1579,F,Erica,Gutierrez,gutierrez7756e@hotmail.com,GB75XRLE89550351882058,2,3,4,5,6,7,8,9
10697,23,10940,171, Credit Card,1361,M,Bryan,Khan,bryan8790khan6631@yahoo.com,GB73NDQC32301337501255,2,3,4,5,5,6,7,8
10714,30,41187,330, Credit Card,1335,M,Marcus,Gonzalez,gonzalez9298m2547@gmail.com,GB42WVWW39033558220490,2,3,4,5,6,7,8,9
10710,23,13348,406, Credit Card,1340,M,Gregory,Lee,lee6888g@hotmail.com,GB96DJFJ02728474081887,2,3,4,5,5,6,7,8
10709,28,50052,687, Credit Card,1341,M,Jesus,Dickerson,jesus8105dickerson@hotmail.com,GB51MRCO15431566144376,2,3,4,5,6,7,8,9
10706,29,14484,505, Credit Card,1345,F,Vicki,Jacobs,jacobs.vicki5238@hotmail.com,GB54FTJR84099923367398,2,3,4,5,5,6,7,8
10704,31,40796,303, Credit Card,1349,M,Billy,Bailey,bbailey3348@gmail.com,GB06NTNN25002263745663,2,3,4,5,6,7,8,9
10703,27,21317,135, Other,1354,F,Alicia,Hale,alicia_hale@gmail.com,GB95OEXK10445340268691,2,3,4,5,5,6,7,8
10539,29,40866,521, Credit Card,1572,M,John,Cox,j2052cox7205@gmail.com,GB36VDZE54272282180004,2,3,4,5,6,7,8,9
10701,27,12472,294, Credit Card,1356,M,Michael,Cooper,m.cooper@gmail.com,GB81TTBL23591126813082,2,3,4,5,5,6,7,8
10700,21,6016,231, Other,1357,F,Deanna,Townsend,d.townsend3979@gmail.com,GB86XBCY34134541022419,2,3,4,5,5,6,7,8
10759,34,34984,157, Credit Card,1274,M,Melvin,Carpenter,m_carpenter@hotmail.com,GB63ACPZ15854299888298,2,3,4,5,6,7,8,9
10761,32,44714,384, Other,1269,F,April,Carpenter,a7996carpenter@gmail.com,GB97TXWA02323126416130,2,3,4,5,6,7,8,9
10532,25,10793,324, Credit Card,1587,F,Lisa,Walker,lisawalker6501@yahoo.com,GB26PIWY29461538228325,2,3,4,5,5,6,7,8
10767,23,9824,167, Credit Card,1266,M,Charles,Wright,wright4647charles@gmail.com,GB58OGAN33969801223222,2,3,4,5,5,6,7,8
10812,18,9910,534, Credit Card,1204,M,Charles,Perez,charles_perez9367@hotmail.com,GB69OZHK86085812175611,2,3,4,5,5,6,7,8
10811,27,10639,86, Credit Card,1205,F,Linda,Cochran,cochran_l@yahoo.com,GB27GXSU60266685272850,2,3,4,5,5,6,7,8
10525,30,45375,617, Credit Card,1592,M,Samuel,Keller,keller_samuel198@yahoo.com,GB53LZEI13279279094735,2,3,4,5,6,7,8,9
10807,29,11945,133, Credit Card,1211,F,Crystal,Miller,miller8680c@hotmail.com,GB59ULAQ79270963456631,2,3,4,5,5,6,7,8
10805,21,9803,225, Credit Card,1214,F,Paula,Roy,paula6491roy5083@gmail.com,GB79QPUE68468824468888,2,3,4,5,5,6,7,8
10803,26,9996,303, Other,1216,M,Raymond,Marquez,marquez_r1007@hotmail.com,GB15RQVH67424150685826,2,3,4,5,5,6,7,8
10797,45,58319,621, Credit Card,1222,F,Sarah,Perez,sperez8475@yahoo.com,GB36TPKM69156223754735,2,3,4,5,6,7,8,9
10794,31,46292,371, Credit Card,1226,M,Jerry,Smith,jerry_smith418@gmail.com,GB26CMGW90271622878924,2,3,4,5,6,7,8,9
10793,31,59714,912, Credit Card,1227,F,Anita,Thompson,thompson.a@hotmail.com,GB47EKUI37919623567073,2,3,4,5,6,7,8,9
10792,22,9266,158, Other,1231,F,Amanda,Johnson,a_johnson5103@yahoo.com,GB21OPTD19697021918867,2,3,4,5,5,6,7,8
10786,19,8009,205, Credit Card,1240,F,Rebecca,Thomas,thomas.r1426@hotmail.com,GB32ISLP72290509602529,2,3,4,5,5,6,7,8
10785,24,8721,127, Other,1241,F,Anne,Perez,perez9266anne@gmail.com,GB80AAPR93845774319372,2,3,4,5,5,6,7,8
10782,34,44411,271, Credit Card,1242,M,David,Peters,peters2142d455@gmail.com,GB56AYEA82567163748591,2,3,4,5,6,7,8,9
10529,24,9035,258, Other,1590,M,Daniel,Smith,smith.d@yahoo.com,GB29RQBG58698193332102,2,3,4,5,5,6,7,8
10776,23,12521,118, Credit Card,1252,M,Darren,Jackson DDS,d9220jacksondds@gmail.com,GB75TRYR70416876889937,2,3,4,5,5,6,7,8
10351,31,37677,833, Credit Card,1828,M,Timothy,Kelly,kelly.timothy@yahoo.com,GB32NOPB93853026592468,2,3,4,5,6,7,8,9
11203,14,44936,604, Credit Card,740,F,Nancy,Boyer,nancy_boyer@hotmail.com,GB77TVAB46613465218383,2,3,4,5,6,7,8,9
11458,34,68639,1068, Credit Card,445,M,Brandon,Henry,b2548henry@gmail.com,GB92LHXM29316604188851,2,3,4,5,6,7,8,9
11227,24,8053,108, Credit Card,714,F,Diane,Adams,adams_d@hotmail.com,GB42JDSN17350466381957,2,3,4,5,5,6,7,8
11225,33,53396,287, Credit Card,715,M,Jeffery,Brewer,brewerj@gmail.com,GB54BXUG55845585372138,2,3,4,5,6,7,8,9
11224,32,42257,151, Credit Card,719,F,Erica,Robinson,robinson.e@gmail.com,GB89YQYF27320245712870,2,3,4,5,6,7,8,9
11222,31,53534,397, Credit Card,720,F,Jennifer,Barnett,barnett.jennifer741@yahoo.com,GB17YCLX99205732334989,2,3,4,5,6,7,8,9
11221,25,35216,176, Credit Card,720,F,Jodi,Huffman,huffman_jodi@hotmail.com,GB05VMJO27699460047207,2,3,4,5,6,7,8,9
10412,26,38462,749, Credit Card,1752,F,Mrs.,Latoya Cook,latoyacook.m5248@gmail.com,GB62GXEF63567921918376,2,3,4,5,6,7,8,9
11216,27,8931,121, Credit Card,728,M,Noah,Curry,curry_noah9263@yahoo.com,GB50HIFZ50573063319216,2,3,4,5,5,6,7,8
11205,19,9874,323, Credit Card,737,F,Laurie,Santos,laurie3240santos7062@hotmail.com,GB23MVRA43766995926615,2,3,4,5,5,6,7,8
11202,32,42645,161, Credit Card,741,F,Jordan,Goodman,j4961goodman@gmail.com,GB95JTKT00978260782790,2,3,4,5,6,7,8,9
11200,28,37784,157, Credit Card,743,M,Kenneth,Peterson,kenneth_peterson9324@gmail.com,GB64FLQD53982274163386,2,3,4,5,6,7,8,9
11148,31,37502,123, Credit Card,804,M,Brandon,Hernandez,hernandez_b4550@gmail.com,GB81GQUD40037281393658,2,3,4,5,6,7,8,9
11145,20,9847,102, Credit Card,809,M,Aaron,Hurley,a.hurley4025@yahoo.com,GB43UNKA16589791185033,2,3,4,5,5,6,7,8
11042,20,6917,78, Credit Card,915,M,Thomas,Shepard,t.shepard5242@yahoo.com,GB39QGFF35426926253748,2,3,4,5,5,6,7,8
11228,35,67534,748, Credit Card,713,M,Rodney,Rodriguez,rodriguez_r@hotmail.com,GB25SUSA87979742413725,2,3,4,5,6,7,8,9
11077,32,30504,96, Credit Card,883,F,Sarah,Chapman,chapman647sarah1589@hotmail.com,GB71IALO04146381541999,2,3,4,5,6,7,8,9
11097,25,33722,175, Credit Card,862,F,Anne,Duncan,aduncan4665@hotmail.com,GB50RQZF14609991651432,2,3,4,5,6,7,8,9
11094,25,13040,66, Credit Card,865,M,Willie,Randall,randall.w@yahoo.com,GB10JVFI59676247835093,2,3,4,5,5,6,7,8
11093,22,11376,101, Credit Card,865,F,Lisa,Howard,lisa.howard264@yahoo.com,GB13QJJG01486969299483,2,3,4,5,5,6,7,8
11092,28,49952,424, Credit Card,865,M,David,Lambert,lambert_d@hotmail.com,GB22FCUO51020001533121,2,3,4,5,6,7,8,9
10453,22,9541,359, Credit Card,1692,F,Misty,Kelly,mkelly@gmail.com,GB18PNAK87532468209925,2,3,4,5,5,6,7,8
11088,22,8820,96, Credit Card,870,F,Meredith,Richard,richard_meredith3717@yahoo.com,GB31RASD05350483172310,2,3,4,5,5,6,7,8
11087,26,36934,199, Credit Card,872,F,Lauren,Lindsey,l_lindsey1851@hotmail.com,GB25DUCU97161440974697,2,3,4,5,6,7,8,9
11082,33,62378,952, Credit Card,878,F,Alyssa,Leonard,leonardalyssa@gmail.com,GB74YMDV05169147270034,2,3,4,5,6,7,8,9
11075,23,8469,72, Credit Card,886,M,Isaac,Thomas,thomas.i@hotmail.com,GB62WXEE19456085922430,2,3,4,5,5,6,7,8
10440,20,8743,404, Credit Card,1711,F,Cheryl,Wright,wright7312c8915@yahoo.com,GB21PTIP58159597411188,2,3,4,5,5,6,7,8
11072,31,38648,140, Credit Card,889,F,Kathy,Graham,k_graham4222@hotmail.com,GB37WMLP58855030586383,2,3,4,5,6,7,8,9
11069,35,51226,246, Credit Card,891,F,Debra,Camacho,debra_camacho@hotmail.com,GB44QTRZ16672577913470,2,3,4,5,6,7,8,9
11065,30,30315,135, Credit Card,893,F,Lisa,Conway,l_conway@gmail.com,GB20TPOH13144937952855,2,3,4,5,6,7,8,9
10452,35,39212,341, Credit Card,1692,F,Kristin,Mitchell,mitchell.kristin9231@hotmail.com,GB57GUBW64269528446630,2,3,4,5,6,7,8,9
11230,34,89635,1154, Credit Card,711,F,Stephanie,Brown,s5004brown4632@gmail.com,GB47VRBY46200577264760,2,3,4,5,6,7,8,9
11231,34,76786,947, Credit Card,710,M,Mark,Gray,gray9778m8261@yahoo.com,GB21RFWN37357090845751,2,3,4,5,6,7,8,9
10410,32,23606,181, Credit Card,1752,M,Calvin,Young,young.c@hotmail.com,GB64BGQQ08533700869206,2,3,4,5,6,7,8,9
10693,27,12822,225, Credit Card,1369,F,Becky,Collins,collins.b@hotmail.com,GB98ESKN15358473562571,2,3,4,5,5,6,7,8
10422,28,11988,275, Credit Card,1734,M,Mr.,Robert Williams,robertwilliams2191m165@hotmail.com,GB06PIYL70140837430637,2,3,4,5,5,6,7,8
11186,36,78958,595, Credit Card,759,F,Jane,Fox,foxjane8525@yahoo.com,GB85RMIZ36612737307317,2,3,4,5,6,7,8,9
10426,30,12843,225, Credit Card,1733,F,Lauren,Brown,l_brown@hotmail.com,GB18DALO60140262079596,2,3,4,5,5,6,7,8
10427,30,24962,199, Credit Card,1731,F,Stacy,Lambert,lambert.s7049@yahoo.com,GB13GFEP30332074433695,2,3,4,5,6,7,8,9
11177,32,77243,1489, Credit Card,777,M,Jared,Sanchez,sanchez8238jared@hotmail.com,GB75ACUE70587454179533,2,3,4,5,6,7,8,9
11176,35,77191,1216, Credit Card,777,M,Anthony,Bell,bell_a@hotmail.com,GB20CSWB97934416450688,2,3,4,5,6,7,8,9
11175,23,13847,106, Credit Card,778,F,Diana,Weeks,weeks_d@yahoo.com,GB26UERD27966569387305,2,3,4,5,5,6,7,8
11174,27,33965,136, Credit Card,778,M,Anthony,Cole,acole9995@hotmail.com,GB27HYVM01085842308055,2,3,4,5,6,7,8,9
11172,23,10704,99, Credit Card,782,M,Jeff,Price,price_j9715@yahoo.com,GB04FPBO73399614236470,2,3,4,5,5,6,7,8
11170,19,32227,264, Other,783,M,Brian,Brown,brownbrian3212@gmail.com,GB71PFFZ80633610931779,2,3,4,5,5,6,7,8
10438,28,39537,619, Credit Card,1713,F,Erika,Wilcox,wilcoxerika7932@yahoo.com,GB25TDBV21427538695561,2,3,4,5,6,7,8,9
10429,28,36530,598, Credit Card,1729,F,Stacy,Wells,s.wells@gmail.com,GB03FCWE80018175773490,2,3,4,5,6,7,8,9
11168,26,40217,322, Credit Card,786,F,Jennifer,Casey,jennifercasey@gmail.com,GB06USUN82704355619769,2,3,4,5,6,7,8,9
11163,24,35583,203, Credit Card,789,M,David,Hansen,david.hansen@yahoo.com,GB14SFPN14045578725316,2,3,4,5,6,7,8,9
11161,19,6815,87, Credit Card,790,F,Patricia,Johnson,johnson_p@hotmail.com,GB66MNSQ27601274716877,2,3,4,5,5,6,7,8
11160,29,39873,167, Credit Card,790,M,Joshua,Joseph,j7924joseph3845@yahoo.com,GB91KRSO68322545841087,2,3,4,5,6,7,8,9
11159,31,47913,267, Credit Card,791,M,Christopher,Mcintosh,christopher4270mcintosh3786@yahoo.com,GB82LRBJ59939134990495,2,3,4,5,6,7,8,9
11155,22,10512,91, Credit Card,798,M,Aaron,Howard,howard_a6398@hotmail.com,GB37ZVEX98372614636698,2,3,4,5,5,6,7,8
10435,27,12071,243, Credit Card,1722,M,Greg,Livingston,livingston_greg@gmail.com,GB86QAFV14527341032326,2,3,4,5,5,6,7,8
11151,33,71368,543, Credit Card,802,F,Danielle,Avila,avila.danielle@gmail.com,GB87HAOG99849973270503,2,3,4,5,6,7,8,9
11189,33,53141,296, Credit Card,755,M,Anthony,Parker,a4031parker@yahoo.com,GB64JSGI95298007232222,2,3,4,5,6,7,8,9
11194,19,10832,161, Credit Card,749,F,Wendy,Hamilton,hamilton.w@yahoo.com,GB91BQSA67072611439615,2,3,4,5,5,6,7,8
11195,21,9155,93, Credit Card,748,M,William,Brooks,william.brooks@gmail.com,GB40HTGR61134788295635,2,3,4,5,5,6,7,8
11198,27,33575,132, Credit Card,746,F,Megan,Dunn,m_dunn500@yahoo.com,GB70YFJX88559102354257,2,3,4,5,6,7,8,9
11238,29,45039,230, Credit Card,705,F,Rebecca,Roberts,robertsr9479@yahoo.com,GB17NBUI53313737967633,2,3,4,5,6,7,8,9
11236,31,37478,114, Credit Card,706,M,Andrew,Moyer,amoyer@hotmail.com,GB37IFIX75927353427361,2,3,4,5,6,7,8,9
11234,22,10843,122, Credit Card,709,M,Nathan,Tucker DDS,tuckerddsn3823@yahoo.com,GB86IXGQ92554807842531,2,3,4,5,5,6,7,8
11233,27,27954,96, Credit Card,709,F,Katie,Butler,butler7413k9795@yahoo.com,GB84BJAO20980051988966,2,3,4,5,6,7,8,9
10458,30,40890,520, Credit Card,1681,F,Karen,Humphrey,karenhumphrey@yahoo.com,GB24QQTD85226969346297,2,3,4,5,6,7,8,9
11062,33,47477,747, Credit Card,896,M,Daniel,Mccann,daniel5506mccann3@gmail.com,GB25MYNJ32343719855638,2,3,4,5,6,7,8,9
10460,32,45652,588, Credit Card,1677,F,Mary,Peterson,mary.peterson8991@gmail.com,GB63WYXE64014763874198,2,3,4,5,6,7,8,9
10462,34,45729,512, Credit Card,1674,F,Casey,Anderson,anderson1106c1623@gmail.com,GB44DCYC90714454361428,2,3,4,5,6,7,8,9
11390,35,77693,1324, Credit Card,518,M,Kenneth,Peterson,peterson.k@hotmail.com,GB46WBWI15521087948638,2,3,4,5,6,7,8,9
11388,30,56057,429, Credit Card,519,F,Sherry,Hawkins,sherry.hawkins@hotmail.com,GB92SSKR90689805540193,2,3,4,5,6,7,8,9
10359,30,54712,984, Credit Card,1810,M,Lance,Jimenez,lancejimenez147@yahoo.com,GB93WCXJ60733195699698,2,3,4,5,6,7,8,9
11386,34,64281,469, Credit Card,524,F,Lisa,Hendricks,hendricks.l@yahoo.com,GB67YZNM94275269265563,2,3,4,5,6,7,8,9
11384,29,39678,125, Credit Card,525,M,Christopher,Porter,c_porter2857@gmail.com,GB54AMME50947618812003,2,3,4,5,6,7,8,9
10360,30,44054,1080, Credit Card,1810,F,Kristi,Rose,kristi.rose1487@gmail.com,GB16HTDY08346895299590,2,3,4,5,6,7,8,9
11243,28,39663,179, Credit Card,700,M,Tony,Miller,miller_t@gmail.com,GB93MMOV27695164697128,2,3,4,5,6,7,8,9
10362,22,12758,231, Credit Card,1809,M,Dr.,Vincent Hamilton DVM,vincenthamiltondvm_d6100@yahoo.com,GB15DBNA01742537302780,2,3,4,5,5,6,7,8
11375,24,8467,78, Credit Card,537,M,Robert,Simon,r.simon@gmail.com,GB67YTAS25207099876688,2,3,4,5,5,6,7,8
11374,27,41891,188, Credit Card,538,F,Jennifer,Lowe,j.lowe@gmail.com,GB76GGYH46083676510077,2,3,4,5,6,7,8,9
11373,37,82654,1439, Credit Card,538,M,Kenneth,Brewer,brewerk@hotmail.com,GB21ZWSC55295259931922,2,3,4,5,6,7,8,9
11366,30,43738,174, Credit Card,546,M,Brandon,Garcia,b_garcia@yahoo.com,GB52EDIA87634435366088,2,3,4,5,6,7,8,9
11365,35,71857,543, Credit Card,550,F,Jessica,Hines MD,jessica7490hines7490md@yahoo.com,GB41WLXV09937206968345,2,3,4,5,6,7,8,9
11363,25,12003,71, Credit Card,552,M,Walter,Holt,w_holt@yahoo.com,GB47FECW08179988835796,2,3,4,5,5,6,7,8
11362,27,11564,181, Other,552,M,Darryl,Delgado,delgado5388darryl@hotmail.com,GB97JQNY19639360436493,2,3,4,5,5,6,7,8
11359,30,42008,151, Credit Card,557,M,Antonio,Murphy,murphy2307antonio6209@yahoo.com,GB67LAFV70635340269476,2,3,4,5,6,7,8,9
11413,20,9472,154, Credit Card,492,M,Michael,Harrison,m.harrison5810@gmail.com,GB08SXBC90405137471947,2,3,4,5,5,6,7,8
11416,28,44574,203, Credit Card,491,M,Eric,Williams,e9447williams4858@gmail.com,GB18UUNF74627835695554,2,3,4,5,6,7,8,9
11417,22,8865,164, Credit Card,491,F,Jennifer,Norton,norton5286j@hotmail.com,GB41CZMM13783484935820,2,3,4,5,5,6,7,8
11420,26,34365,115, Credit Card,489,F,Sandra,Jarvis,sandra_jarvis9756@yahoo.com,GB42AKTN81833478812645,2,3,4,5,6,7,8,9
11469,29,50760,240, Credit Card,437,F,Anna,Reynolds,reynoldsanna4897@hotmail.com,GB02AUGK66141936140532,2,3,4,5,6,7,8,9
11468,23,9171,83, Credit Card,439,M,Craig,Smith,c4914smith@yahoo.com,GB68EBBH31213357659674,2,3,4,5,5,6,7,8
11467,35,42088,985, Credit Card,439,M,James,Hernandez,hernandez.james@yahoo.com,GB85MOXR91744866653334,2,3,4,5,6,7,8,9
11466,35,79103,508, Credit Card,439,M,Eric,Brown,ebrown5946@yahoo.com,GB22ANAP20213310384927,2,3,4,5,6,7,8,9
10349,24,16128,538, Credit Card,1833,F,Sabrina,Johnson,sabrina_johnson8530@gmail.com,GB19KZYS95075317785809,2,3,4,5,5,6,7,8
11464,34,89209,975, Credit Card,441,F,Nicole,Mitchell,mitchell_n@gmail.com,GB22EJWY83847090009170,2,3,4,5,6,7,8,9
11462,19,5761,89, Credit Card,442,F,Crystal,Smith,smith4401crystal8725@yahoo.com,GB10PEOW31170384916024,2,3,4,5,5,6,7,8
11461,28,13425,92, Credit Card,444,M,Tommy,Hill,t.hill7165@gmail.com,GB54JNAK22721844597967,2,3,4,5,5,6,7,8
11459,33,57968,294, Credit Card,444,F,Megan,Copeland,megan2610copeland@gmail.com,GB12OLOZ76244844770247,2,3,4,5,6,7,8,9
11399,23,22227,88, Credit Card,503,F,Tammy,Singleton,singleton.t@gmail.com,GB07BIKZ80124670572799,2,3,4,5,5,6,7,8
11456,33,53077,196, Credit Card,448,F,Janet,Cook,cookj@hotmail.com,GB83JXCB82452974278377,2,3,4,5,6,7,8,9
10357,33,51663,1265, Credit Card,1812,M,Kyle,Norton,norton.kyle9111@yahoo.com,GB80MVTY75502140075058,2,3,4,5,6,7,8,9
11411,29,65678,356, Credit Card,494,M,Dr.,Aaron Wilson,aaronwilsond4283@yahoo.com,GB56CQBK85129320735454,2,3,4,5,6,7,8,9
10466,33,43911,479, Credit Card,1669,F,Jennifer,Sullivan,sullivanj@yahoo.com,GB92VLBQ61369401993380,2,3,4,5,6,7,8,9
10467,30,30610,234, Credit Card,1667,M,Clarence,Jackson,jackson_clarence@gmail.com,GB06TRVQ24525434709304,2,3,4,5,6,7,8,9
11101,19,8573,244, Credit Card,858,M,Gregory,Calderon,calderon_g4854@gmail.com,GB89KNNR68687633798326,2,3,4,5,5,6,7,8
11104,21,8548,143, Credit Card,854,M,Jason,Chavez,chavez5865j189@yahoo.com,GB95DUEP25603181634105,2,3,4,5,5,6,7,8
11105,28,49660,442, Credit Card,853,F,Rachel,Gordon,gordon.rachel@yahoo.com,GB10VSQX52168778441793,2,3,4,5,6,7,8,9
11106,31,41935,178, Credit Card,852,M,Andrew,Collins,andrew.collins3078@gmail.com,GB22ELIF79220270345006,2,3,4,5,6,7,8,9
11140,23,8006,76, Credit Card,816,M,Joseph,Lawson,lawsonj6170@gmail.com,GB94TXAA55254828784156,2,3,4,5,5,6,7,8
10442,29,29943,309, Credit Card,1707,F,Michele,Powell,michele.powell89@gmail.com,GB47SKYZ43172899072910,2,3,4,5,6,7,8,9
11136,27,36352,177, Credit Card,820,M,Nicholas,Rhodes,nicholas123rhodes@yahoo.com,GB84INEW25638882535600,2,3,4,5,6,7,8,9
11135,25,43258,343, Credit Card,821,M,Keith,Nelson,keith5444nelson9139@hotmail.com,GB64IPAV11945617822948,2,3,4,5,6,7,8,9
11134,29,13156,111, Credit Card,823,M,Nicholas,Hunter,hunternicholas@yahoo.com,GB14WYKJ79490744256248,2,3,4,5,5,6,7,8
10443,29,30184,294, Credit Card,1706,M,Juan,Acevedo,j.acevedo@hotmail.com,GB40SLVC46085873907309,2,3,4,5,6,7,8,9
10444,30,33528,327, Credit Card,1706,M,Brian,Wheeler,wheelerbrian@yahoo.com,GB39ZJLC26608491218848,2,3,4,5,6,7,8,9
11129,37,58226,716, Credit Card,828,M,Kurt,Greene,k3310greene417@gmail.com,GB13GYKX88512761311392,2,3,4,5,6,7,8,9
10445,30,39121,478, Credit Card,1703,F,Laurie,Callahan,callahan_laurie@gmail.com,GB36ILKX40980733255583,2,3,4,5,6,7,8,9
10447,32,50247,861, Credit Card,1701,F,Anne,Lee,a.lee2697@gmail.com,GB07GPJM83992719990687,2,3,4,5,6,7,8,9
10448,20,7531,156, Credit Card,1697,F,Sherri,Zhang,zhang4665sherri@hotmail.com,GB89YBDE26406492130031,2,3,4,5,5,6,7,8
10449,22,12893,304, Credit Card,1697,M,Patrick,Allen,patrick.allen@gmail.com,GB27KFFF88379342928031,2,3,4,5,5,6,7,8
10450,29,32155,423, Other,1695,M,James,Barr,barrj@hotmail.com,GB72JUND51310142565886,2,3,4,5,5,6,7,8
11117,20,37301,305, Credit Card,841,F,Valerie,Blake,blake4490v@gmail.com,GB37SYSM43359782684686,2,3,4,5,6,7,8,9
10451,21,10699,338, Credit Card,1695,F,Yesenia,Nelson,ynelson@yahoo.com,GB33XNRS43245661640364,2,3,4,5,5,6,7,8
11115,26,34011,164, Credit Card,843,F,Linda,Cruz,lcruz@gmail.com,GB98TIEG91259407276464,2,3,4,5,6,7,8,9
11113,34,70708,936, Credit Card,846,M,Terry,Simpson,terrysimpson9418@yahoo.com,GB33WMTF84037162455110,2,3,4,5,6,7,8,9
11111,30,28613,96, Credit Card,848,M,Michael,Smith,smith.m5981@gmail.com,GB15CYEN88567508887580,2,3,4,5,6,7,8,9
11108,20,9163,77, Credit Card,851,F,Jaime,Mcmahon,jaimemcmahon8627@hotmail.com,GB52XOGT01150262310472,2,3,4,5,5,6,7,8
10409,31,40020,626, Credit Card,1752,M,Jeremy,Hawkins,j.hawkins5540@gmail.com,GB29XZNH87978357638357,2,3,4,5,6,7,8,9
11241,30,33845,118, Credit Card,701,F,Stephanie,Collins,collins_s@yahoo.com,GB39KYRG88632040100670,2,3,4,5,6,7,8,9
11242,27,39606,194, Credit Card,701,F,Amber,Mclean,ambermclean5545@hotmail.com,GB31JJXC15879940698373,2,3,4,5,6,7,8,9
11383,23,11508,99, Credit Card,526,F,Victoria,Jones,v.jones@gmail.com,GB94SCOU57726977697554,2,3,4,5,5,6,7,8
10356,30,42224,917, Credit Card,1814,F,Dr.,Jennifer Buck,buck.jennifer.dr.1094@gmail.com,GB31TWFO06769124269616,2,3,4,5,6,7,8,9
10690,30,11995,164, Credit Card,1375,M,Kevin,Marquez,k_marquez@gmail.com,GB72ESTS25083820503788,2,3,4,5,5,6,7,8
11716,32,88413,252, Credit Card,163,F,Lauren,Barrett,barrettl8575@hotmail.com,GB91ILFG60238171623260,2,3,4,5,6,7,8,9
10682,26,13774,309, Credit Card,1393,F,Kirsten,Buck,kirstenbuck5647@yahoo.com,GB13TPYR48909129052420,2,3,4,5,5,6,7,8
11561,29,46706,162, Credit Card,327,M,Michael,Heath,heathm@yahoo.com,GB15QENN62489223364278,2,3,4,5,6,7,8,9
11563,30,56873,325, Credit Card,326,M,Steven,Cain,cain.steven8613@gmail.com,GB88MQJN18854753294751,2,3,4,5,6,7,8,9
11565,31,39960,100, Credit Card,325,F,Brandi,Rangel,rangelb@hotmail.com,GB28UFLK73411415193151,2,3,4,5,6,7,8,9
11782,37,113763,940, Credit Card,97,F,Kelly,Callahan,callahan9088kelly6701@hotmail.com,GB33LDJE61947863006702,2,3,4,5,6,7,8,9
11752,25,11309,99, Credit Card,120,F,Ashley,Melton,melton1107ashley@gmail.com,GB93TKIW41892480436550,2,3,4,5,5,6,7,8
10319,23,33892,372, Credit Card,2042,M,Robert,Johnson,johnson.r@gmail.com,GB43VMXH91234547681161,2,3,4,5,6,7,8,9
11751,37,62120,440, Credit Card,123,M,Devin,Kennedy,kennedydevin3942@gmail.com,GB03HOUQ12329064357762,2,3,4,5,6,7,8,9
11668,34,95826,1348, Credit Card,224,M,John,Hubbard,hubbard4177john@yahoo.com,GB82GESG89564363841086,2,3,4,5,6,7,8,9
11654,19,7617,197, Other,237,F,Phyllis,Silva,silva.p9715@gmail.com,GB10TXFY34045601667906,2,3,4,5,5,6,7,8
11655,31,66569,517, Credit Card,236,F,Andrea,Cole,colea773@gmail.com,GB56CNOA59163800805079,2,3,4,5,6,7,8,9
11719,29,57738,267, Credit Card,161,M,Kristopher,Cruz,kristopher_cruz9@hotmail.com,GB06AEIQ46258691101138,2,3,4,5,6,7,8,9
